diff,value,latitude,longitude
921249,603,37.696035,140.726385
921244,618,37.69589667,140.7256483
921239,645,37.695945,140.7248917
921233,639,37.69605833,140.7238017
921228,648,37.69615833,140.7228933
921223,649,37.69622667,140.7220267
921218,682,37.696365,140.7211383
921213,703,37.69654333,140.72018
921208,720,37.69666167,140.7192383
921203,717,37.69667167,140.71833
921198,727,37.69660167,140.7174333
921192,768,37.69653667,140.7163
921187,803,37.69662,140.7153867
921182,798,37.696585,140.7144567
921177,781,37.696355,140.7135083
921172,785,37.69611167,140.7125483
921167,761,37.69586667,140.7116117
921162,745,37.69564167,140.7106917
921157,723,37.6954,140.7097533
921151,683,37.69509,140.7086833
921146,652,37.69482167,140.7077967
921141,625,37.694465,140.7070017
921136,593,37.69404667,140.7063267
921131,564,37.69379667,140.70561
921126,534,37.69377333,140.7048717
921121,530,37.69380167,140.7040733
921116,524,37.693835,140.7032183
921110,516,37.69388,140.7021733
921105,511,37.69389833,140.701315
921100,498,37.69386333,140.7004483
921095,497,37.69378667,140.6996283
921090,501,37.69369667,140.6988983
921085,508,37.69358333,140.6983133
921080,517,37.69349333,140.697855
921075,514,37.69341,140.6974517
921069,497,37.69326333,140.6968183
921064,496,37.69310833,140.6961017
921059,493,37.69295833,140.69536
921054,499,37.69285667,140.6945733
921049,494,37.69284167,140.693755
921044,508,37.69278833,140.6929683
921039,506,37.692605,140.6922533
921034,505,37.69234667,140.6916017
921028,496,37.69209167,140.6907517
921023,489,37.69198667,140.6898783
921018,479,37.69193667,140.68903
921013,473,37.691875,140.688155
921008,463,37.6918,140.68727
921003,426,37.691835,140.6863583
920998,408,37.69188667,140.6853933
920993,382,37.69194,140.6843633
920988,365,37.69196833,140.6833733
920982,341,37.69193667,140.68226
920977,336,37.69189667,140.6813883
920972,320,37.691885,140.6805183
920967,314,37.691995,140.6796817
920962,319,37.69212,140.67896
920957,308,37.692215,140.6782933
920952,291,37.6923,140.6776333
920947,289,37.69239167,140.6769983
920941,302,37.69250333,140.6762517
920936,298,37.69246667,140.6756467
920931,290,37.69217833,140.675125
920926,286,37.69185333,140.6746317
920921,291,37.69164,140.6740167
920916,297,37.69141833,140.6733967
920911,303,37.69109333,140.6727633
920906,304,37.69079333,140.672035
920901,297,37.69053,140.6713117
920895,312,37.69007,140.6705483
920890,315,37.68963333,140.6699167
920885,323,37.68924167,140.66922
920880,329,37.68889833,140.6685033
920875,319,37.68858167,140.667835
920870,323,37.688275,140.6671833
920865,319,37.68795167,140.666505
920860,310,37.687625,140.6658483
920855,287,37.68726833,140.66512
920849,266,37.68687333,140.6642217
920844,249,37.68667667,140.6635183
920839,227,37.68636833,140.6628767
920834,213,37.68609667,140.6622467
920829,217,37.685875,140.661635
920824,199,37.68556,140.66105
920819,177,37.685095,140.66048
920814,172,37.68462167,140.6598967
920809,166,37.68413667,140.6593417
920803,158,37.68365667,140.6586917
920798,150,37.68341333,140.6579867
920793,162,37.683145,140.6573167
920788,163,37.68273833,140.6567433
920783,162,37.68233667,140.656175
920778,163,37.68190667,140.6556367
920773,155,37.68157,140.6550683
920768,146,37.681365,140.6543967
920762,142,37.68107667,140.6536617
920757,146,37.68097333,140.6530133
920752,139,37.68084,140.6524783
920747,138,37.68055833,140.65188
920742,140,37.6803,140.651295
920737,148,37.68014333,140.6507433
920732,140,37.67999167,140.65026
920727,141,37.67966333,140.6498067
920722,146,37.679265,140.649305
920716,144,37.67911167,140.648605
920711,142,37.67923333,140.648395
920706,143,37.67938333,140.6478517
920701,142,37.67928333,140.6473183
920696,138,37.67905333,140.647135
920691,144,37.67898833,140.6474867
920686,145,37.67909167,140.6480267
920681,147,37.67885333,140.6480967
920676,138,37.67878167,140.647675
920670,137,37.67871833,140.6467867
920665,135,37.67852667,140.6459383
920660,132,37.67812,140.6452083
920655,131,37.67762667,140.6446133
920650,126,37.67728167,140.64385
920645,118,37.67686167,140.6430817
920640,115,37.67628167,140.6424133
920635,116,37.67593667,140.6415917
920629,124,37.675645,140.6405133
920624,118,37.67523667,140.6396783
920619,114,37.67464333,140.63903
920614,110,37.67391167,140.6386117
920609,113,37.67316,140.6383267
920604,110,37.67238333,140.6381067
920599,110,37.67171667,140.6376233
920594,113,37.67118,140.637
920589,116,37.67087333,140.6362183
920583,122,37.67091167,140.63514
920578,122,37.6712,140.634615
920573,117,37.67138333,140.633785
920568,107,37.67144167,140.6329533
920563,109,37.671445,140.63218
920558,112,37.67119167,140.6314483
920553,122,37.67087167,140.6307317
920548,116,37.67055167,140.63001
920542,124,37.67020167,140.6291267
920537,128,37.67011333,140.628325
920532,127,37.67015167,140.6275317
920527,124,37.670205,140.6267617
920522,120,37.67024,140.6259883
920517,124,37.670265,140.6252283
920512,132,37.67021833,140.6245217
920507,137,37.67013833,140.6238533
920502,140,37.66998833,140.623205
920496,135,37.66962667,140.622405
920491,126,37.66930167,140.6217333
920486,130,37.66898833,140.6210783
920481,121,37.66869833,140.6204817
920476,115,37.66841,140.6198883
920471,116,37.66810667,140.6192817
920466,115,37.66775167,140.6186383
920461,110,37.66737667,140.61798
920456,107,37.66701167,140.6173283
920450,102,37.66664,140.6165733
920445,93,37.66646333,140.615835
920440,95,37.666395,140.61512
920435,96,37.666395,140.61452
920430,98,37.66643833,140.6138833
920425,91,37.66648833,140.6134333
920420,97,37.66633333,140.6132283
920415,110,37.66626333,140.6131833
920410,115,37.66626167,140.6131817
920404,125,37.66624833,140.6131833
920399,134,37.66623833,140.613185
920394,134,37.66621833,140.6131917
920389,131,37.66621667,140.6131783
920384,134,37.666225,140.6131617
920379,131,37.66608833,140.613055
920374,131,37.66583167,140.6126783
920369,134,37.665435,140.6120533
920364,141,37.665005,140.61138
920358,137,37.66448167,140.6106033
920353,132,37.66396333,140.6101233
920348,123,37.663485,140.6096967
920343,111,37.66299167,140.6092133
920338,111,37.66257,140.6088
920333,107,37.66216333,140.6083967
920328,106,37.66174,140.6079867
920323,114,37.661345,140.6076383
920317,115,37.66084333,140.6073667
920312,117,37.66046,140.6073233
920307,111,37.66023167,140.6072817
920302,113,37.66023,140.6072767
920297,116,37.66024167,140.6072783
920292,115,37.660245,140.6072733
920287,115,37.66008333,140.607285
920282,119,37.65954333,140.6072783
920276,126,37.65873167,140.6072567
920271,133,37.65801,140.6072467
920266,137,37.65733333,140.6072317
920261,128,37.65671167,140.6072117
920256,129,37.656445,140.6070833
920251,127,37.65642667,140.6070417
920246,135,37.65642,140.6070383
920241,135,37.65641833,140.60703
920235,129,37.65641,140.6070233
920230,132,37.65640833,140.6070233
920225,144,37.65640167,140.60703
920220,153,37.65639833,140.60703
920215,151,37.656395,140.60703
920210,150,37.65639333,140.6070367
920205,154,37.65638667,140.607035
920200,157,37.65639167,140.6070367
920195,155,37.65640167,140.6070533
920189,151,37.65648333,140.6069567
920184,140,37.65682167,140.6065917
920179,133,37.65727667,140.6061167
920174,140,37.65781333,140.6056417
920169,139,37.658365,140.6051367
920164,134,37.65878833,140.6044283
920159,123,37.65902833,140.6036683
920154,119,37.65928667,140.602925
920148,118,37.65964667,140.6020833
920143,109,37.65994333,140.60147
920118,136,37.66143,140.5984617
920113,135,37.661715,140.5979033
920108,130,37.66206,140.5972017
920102,129,37.66251,140.5961417
920097,130,37.66279667,140.5952683
920092,124,37.66304167,140.5945383
920087,132,37.66329833,140.5937367
920082,131,37.66361833,140.592815
920077,138,37.66397667,140.5917617
920072,132,37.66435667,140.5908167
920067,126,37.66472167,140.590235
920061,123,37.66535167,140.58943
920056,127,37.66575833,140.5888933
920051,129,37.66578833,140.5888433
920046,130,37.66578667,140.5888417
920041,132,37.66579833,140.5888433
920036,136,37.66579333,140.5888583
920031,135,37.66578667,140.5888683
920026,124,37.66582667,140.588785
920020,130,37.66597667,140.58836
920015,126,37.66609833,140.587665
920010,134,37.666195,140.5867967
920005,136,37.66623333,140.5859467
920000,134,37.66619167,140.5850733
919995,134,37.66608,140.5842317
919990,131,37.66596,140.5834083
919985,132,37.66583167,140.5825783
919980,130,37.66569167,140.5817283
919974,131,37.66554,140.580765
919969,135,37.66544167,140.5800617
919964,143,37.66541333,140.5794017
919959,143,37.66560167,140.5785317
919954,148,37.665775,140.5780617
919949,153,37.66609,140.5776517
919944,149,37.66639167,140.5773317
919939,157,37.66659833,140.5771567
919933,158,37.66675,140.5770083
919928,161,37.66698167,140.5767867
919923,158,37.66739167,140.57639
919918,160,37.66816,140.5754167
919913,163,37.668765,140.5745883
919908,168,37.66935833,140.57367
919903,158,37.66946333,140.5734917
919898,156,37.66954667,140.5733317
919893,147,37.66998333,140.5724817
919887,143,37.67044833,140.5714083
919882,142,37.670845,140.57052
919877,139,37.671295,140.5695467
919872,133,37.67177333,140.5685633
919867,129,37.67197167,140.5682717
919862,129,37.67216,140.5680233
919857,125,37.672645,140.567445
919852,116,37.67315333,140.566955
919847,108,37.67371,140.566445
919841,111,37.67438167,140.5658617
919836,112,37.674905,140.5655083
919831,117,37.67530833,140.565225
919826,112,37.67557667,140.56505
919821,111,37.67565833,140.565005
919816,107,37.67574333,140.5649483
919811,104,37.67591,140.5648833
919806,103,37.67620667,140.5648033
919801,106,37.67677667,140.5647833
919795,113,37.67758,140.5648833
919790,120,37.67829333,140.5649917
919785,124,37.67903333,140.5650867
919780,122,37.67974667,140.5651167
919775,118,37.68044667,140.5650217
919770,115,37.68112,140.5648167
919765,114,37.68173667,140.5643817
919760,109,37.68206,140.563965
919755,119,37.68229833,140.5632967
919749,124,37.6824,140.56255
919744,132,37.68241833,140.56209
919739,134,37.68241167,140.5617417
919734,130,37.68241167,140.561685
919729,126,37.68241167,140.5616867
919724,126,37.68241167,140.5615983
919719,136,37.68241167,140.56134
919714,141,37.68242333,140.5609067
919709,142,37.68242667,140.5604167
919703,147,37.68241333,140.5595833
919698,152,37.68238,140.5588783
919693,150,37.68235167,140.5581333
919688,149,37.682415,140.5573333
919683,146,37.68263333,140.5564883
919678,146,37.682785,140.5556233
919673,148,37.68273833,140.5547717
919668,157,37.68235,140.5541067
919662,166,37.68167833,140.55344
919657,160,37.68142333,140.5526833
919652,159,37.68155167,140.5518683
919647,156,37.68175333,140.5511633
919642,162,37.68195,140.55051
919637,176,37.682155,140.5497967
919632,175,37.68256833,140.5490483
919627,179,37.68326333,140.548785
919622,180,37.68396667,140.5489233
919616,178,37.68480333,140.5488917
919611,178,37.68546333,140.5486817
919606,183,37.6861,140.5483483
919601,178,37.68662,140.547795
919596,184,37.68684167,140.5474067
919591,193,37.68713667,140.546745
919586,201,37.68726333,140.5459833
919581,200,37.68724833,140.5451933
919575,198,37.687365,140.5443217
919570,199,37.68754667,140.543705
919565,199,37.68771833,140.542975
919560,203,37.68766833,140.5421517
919555,207,37.687355,140.5414033
919550,205,37.68700333,140.5407283
919545,200,37.68665833,140.5400767
919540,200,37.68641333,140.539425
919535,198,37.68624,140.5387833
919530,201,37.686135,140.5382933
919525,201,37.68609833,140.5380317
919520,206,37.68607333,140.5378883
919514,194,37.686055,140.5379133
919509,195,37.68601333,140.5379017
919504,198,37.68593167,140.53763
919499,203,37.68583333,140.5371717
919494,209,37.68568,140.5364933
919489,222,37.68546833,140.535665
919484,229,37.68530167,140.5347417
919479,234,37.68539,140.5338917
919474,235,37.68574333,140.5331433
919468,223,37.686245,140.53225
919463,216,37.68667,140.5315083
919458,204,37.68695,140.5307267
919453,207,37.68692667,140.5298917
919448,202,37.68673167,140.5290283
919443,194,37.686595,140.5281317
919438,185,37.68662833,140.527185
919433,175,37.686785,140.5262467
919428,162,37.68703667,140.52544
919422,157,37.68747,140.5246133
919417,156,37.68799667,140.524045
919412,157,37.68864167,140.5237283
919407,159,37.68930333,140.5236733
919402,165,37.689985,140.5238467
919397,171,37.690725,140.5241017
919392,168,37.69154167,140.5243717
919387,172,37.69237333,140.5246383
919381,177,37.69335833,140.5249717
919376,172,37.69413667,140.5252
919371,177,37.69491,140.525265
919366,177,37.69566,140.5251283
919361,170,37.69638167,140.5247883
919356,160,37.69703833,140.5242717
919351,164,37.69766833,140.5237167
919346,175,37.69831833,140.52315
919341,177,37.69899833,140.5225683
919335,172,37.69979167,140.5218467
919330,179,37.70029167,140.5210317
919325,182,37.70053833,140.52005
919320,181,37.700505,140.5191183
919315,187,37.70030333,140.5182717
919310,183,37.700075,140.5173933
919305,184,37.69983667,140.516475
919300,190,37.69961333,140.515515
919294,205,37.69949,140.51428
919289,202,37.69942833,140.513235
919284,198,37.69936,140.5121917
919279,192,37.69929333,140.5111567
919274,194,37.69934833,140.51015
919269,192,37.69970833,140.5093183
919264,187,37.700295,140.5087667
919259,186,37.70102167,140.5085367
919254,191,37.70174167,140.5084167
919248,200,37.70249667,140.5082767
919243,211,37.70315833,140.5081733
919238,209,37.70379667,140.5081
919233,203,37.70441333,140.5080067
919228,206,37.70505333,140.5078583
919223,212,37.70573333,140.5075667
919218,221,37.70636,140.5072267
919213,221,37.70698833,140.5068683
919207,222,37.70786167,140.5064083
919202,223,37.70859167,140.506005
919197,231,37.709265,140.505435
919192,235,37.709765,140.5046617
919187,227,37.71028667,140.50383
919182,230,37.71098167,140.5032033
919177,249,37.71187833,140.502925
919172,270,37.71249167,140.5028067
919167,284,37.71318667,140.5025633
919161,276,37.7137,140.502425
919156,267,37.71390833,140.502365
919151,271,37.71454,140.5021367
919146,275,37.715055,140.50201
919141,276,37.71566167,140.5017917
919136,274,37.71615,140.5016067
919131,278,37.71646833,140.50144
919126,289,37.71658333,140.5011717
919120,278,37.71701833,140.5008067
919115,265,37.71745333,140.5004867
919110,259,37.71802667,140.5000567
919105,250,37.71867833,140.500055
919100,263,37.719175,140.50006
919095,278,37.71945667,140.4997233
919090,290,37.71956833,140.4990033
919085,298,37.719395,140.4984583
919079,309,37.71903167,140.4979
919074,312,37.71874167,140.4974867
919069,306,37.71885833,140.4970933
919064,315,37.71933667,140.4967433
919059,320,37.719675,140.4964733
919054,318,37.719795,140.495895
919049,309,37.720035,140.4953567
919044,304,37.72008,140.4946733
919039,299,37.72034333,140.4940833
919033,297,37.72067,140.4934167
919028,289,37.72088667,140.4927983
919023,284,37.72110333,140.4921717
919018,268,37.72133667,140.4915383
919013,262,37.72153,140.4907783
919008,252,37.72159167,140.4898583
919003,229,37.72155667,140.4889117
918998,227,37.72149,140.4879617
918993,218,37.72142,140.4871067
918987,207,37.721325,140.486215
918982,202,37.721225,140.4855133
918977,198,37.721125,140.4847417
918972,189,37.72091167,140.4840067
918967,178,37.72070167,140.4833233
918962,167,37.72048667,140.48267
918957,167,37.72022167,140.4820417
918952,164,37.72002667,140.4813767
918947,160,37.71986833,140.4806483
918941,166,37.71959667,140.47984
918936,166,37.71931667,140.47924
918933,70,36.598285,140.6349617
918931,168,37.71903333,140.4785217
918928,73,36.59916,140.6352967
918926,171,37.71883,140.4777883
918924,72,36.60014667,140.6356517
918921,170,37.71859667,140.4770717
918919,74,36.60136667,140.6360183
918916,153,37.71835833,140.4761933
918914,71,36.60258333,140.636305
918911,154,37.71839,140.4753133
918909,68,36.603895,140.63646
918906,159,37.71859167,140.47455
918904,56,36.60530167,140.63663
918900,157,37.71909167,140.4739183
918899,49,36.60676667,140.6367767
918895,166,37.71956833,140.473585
918894,44,36.60759833,140.63679
918890,166,37.72006,140.4733433
918889,46,36.60839833,140.6367283
918885,183,37.72060833,140.4730867
918880,184,37.72112667,140.4728883
918875,184,37.721645,140.47302
918870,182,37.72213333,140.473335
918865,36,36.61481167,140.63685
918865,177,37.72267,140.4735283
918860,35,36.61562,140.6371317
918860,173,37.72329833,140.47366
918855,36,36.61672167,140.6375417
918854,177,37.72414,140.47374
918849,167,37.724805,140.4739017
918844,159,37.725495,140.4738583
918839,161,37.72611333,140.4737317
918834,159,37.72652667,140.4736567
918829,155,37.72667,140.4736383
918824,144,37.72666333,140.4736383
918819,134,37.72665833,140.4736317
